Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1081.9880774021149	219	-2413.1832781779312	51.708709057722096	-2328.3760359262924	-2466.6508795596346	294.75	2.277608394786075	1179	270305
1087.5304038524628	220	-2520.0634720055705	45.335014335441116	-2472.6496066557334	-2594.497998479179	298.5	0.8660254037844386	1194	271499
1093.0474646091461	221	-2482.359058022087	60.9801597603702	-2409.3663228611176	-2564.1297876318386	297.5	2.692582403567252	1190	272689
1098.7467017173767	222	-2522.365235900328	14.283788469205879	-2512.4833621145754	-2546.9717334436586	299.0	0.7071067811865476	1196	273885
1104.4512090682983	223	-2537.9310677102994	12.136727071214404	-2517.0160477653594	-2546.8936905095875	299.75	0.4330127018922193	1199	275084
1110.0527136325836	224	-2554.764680369291	10.741997466714695	-2542.711425028818	-2565.5046061308585	300.5	0.5	1202	276286
1115.4582424163818	225	-2565.0247018275304	0.8312186361356302	-2563.584988917545	-2565.5046061308585	301.0	0.0	1204	277490
1121.4889628887177	226	-2539.6056043692515	20.54481179785598	-2507.8531949317785	-2565.327902914739	299.75	1.0897247358851685	1199	278689
1127.13423037529	227	-2548.0131886800236	30.10234564791581	-2495.8749379231785	-2565.5046061308585	300.25	1.299038105676658	1201	279890
1132.6959834098816	228	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	281094
1138.1627597808838	229	-2565.4275312897757	0.13349754074066575	-2565.1963067665274	-2565.5046061308585	301.0	0.0	1204	282298
1143.8448350429535	230	-2558.5066257077983	11.762293557101701	-2538.1385428377184	-2565.5046061308585	300.75	0.4330127018922193	1203	283501
1149.4021663665771	231	-2565.5041197281007	0.0008424742898711703	-2565.5026605198263	-2565.5046061308585	301.0	0.0	1204	284705
1155.0664765834808	232	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	285909
1160.8646581172943	233	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	287113
1166.5488669872284	234	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	288317
1172.2471029758453	235	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	289521
1177.7541642189026	236	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	290725
1183.2599048614502	237	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	291929
1188.7753727436066	238	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	293133
1194.2970099449158	239	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	294337
1199.6984615325928	240	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	295541
1205.2365906238556	241	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	296745
1210.6993036270142	242	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	297949
1216.2299444675446	243	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	299153
1221.8496992588043	244	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	300357
1227.2442343235016	245	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	301561
1232.6398396492004	246	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	302765
1238.041241645813	247	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	303969
1243.5783500671387	248	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	305173
1249.0675072669983	249	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	306377
1254.513947725296	250	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	307581
1260.0848896503448	251	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	308785
1266.0817468166351	252	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	309989
1271.8220870494843	253	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	311193
1277.3620097637177	254	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	312397
1282.919430732727	255	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	313601
1288.4344322681427	256	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	314805
1293.9312229156494	257	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	316009
1299.4405205249786	258	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	317213
1304.7393605709076	259	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	318417
